Time,Channel A
(ms),(V)

3.98229298,0.33692434
3.98293298,0.51332134
3.98357298,0.33692434
3.98421298,0.33692434
3.98485298,0.33692434
3.98549298,0.33692434
3.98613298,0.33692434
3.98677298,0.33692434
3.98741298,0.33692434
3.98805298,0.33692434
3.98869298,0.33692434
3.98933298,0.33692434
3.98997298,0.33692434
3.99061298,0.16052736
3.99125298,0.16052736
3.99189298,0.16052736
3.99253298,0.16052736
3.99317298,0.16052736
3.99381298,0.16052736
3.99445298,0.16052736
3.99509298,0.16052736
3.99573298,-0.01525925
3.99637298,-0.01525925
3.99701298,-0.01525925
3.99765298,-0.01525925
3.99829298,-0.01525925
3.99893298,-0.01525925
3.99957298,-0.19104587
4.00021298,-0.19104587
4.00085298,-0.19104587
4.00149298,-0.19104587
4.00213298,-0.19104587
4.00277298,-0.19104587
4.00341298,-0.19104587
4.00405298,-0.19104587
4.00469298,-0.19104587
4.00533298,-0.19104587
4.00597298,-0.36744285
4.00661298,-0.36744285
4.00725298,-0.36744285
4.00789298,-0.36744285
4.00853298,-0.36744285
4.00917298,-0.36744285
4.00981298,-0.36744285
4.01045298,-0.36744285
4.01109298,-0.36744285
4.01173298,-0.36744285
4.01237298,-0.36744285
4.01301298,-0.36744285
4.01365298,-0.36744285
4.01429298,-0.36744285
4.01493298,-0.36744285
4.01557298,-0.36744285
4.01621298,-0.36744285
4.01685298,-0.54383981
4.01749298,-0.54383981
4.01813298,-0.36744285
4.01877298,-0.54383981
4.01941298,-0.54383981
4.02005298,-0.54383981
4.02069298,-0.54383981
4.02133298,-0.54383981
4.02197298,-0.54383981
4.02261298,-0.54383981
4.02325298,-0.54383981
4.02389298,-0.54383981
4.02453298,-0.54383981
4.02517298,-0.54383981
4.02581298,-0.54383981
4.02645298,-0.54383981
4.02709298,-0.54383981
4.02773298,-0.54383981
4.02837298,-0.54383981
4.02901298,-0.54383981
4.02965298,-0.54383981
4.03029298,-0.54383981
4.03093298,-0.54383981
4.03157298,-0.54383981
4.03221298,-0.54383981
4.03285298,-0.54383981
4.03349298,-0.54383981
4.03413298,-0.54383981
4.03477298,-0.54383981
4.03541298,-0.54383981
4.03605298,-0.54383981
4.03669298,-0.54383981
4.03733298,-0.54383981
4.03797298,-0.54383981
4.03861298,-0.54383981
4.03925298,-0.54383981
4.03989298,-0.36744285
4.04053298,-0.36744285
4.04117298,-0.54383981
4.04181298,-0.54383981
4.04245298,-0.54383981
4.04309298,-0.54383981
4.04373298,-0.36744285
4.04437298,-0.36744285
4.04501298,-0.36744285
4.04565298,-0.36744285
4.04629298,-0.36744285
4.04693298,-0.36744285
4.04757298,-0.36744285
4.04821298,-0.36744285
4.04885298,-0.36744285
4.04949298,-0.36744285
4.05013298,-0.36744285
4.05077298,-0.36744285
4.05141298,-0.36744285
4.05205298,-0.36744285
4.05269298,-0.19104587
4.05333298,-0.19104587
4.05397298,-0.36744285
4.05461298,-0.19104587
4.05525298,-0.19104587
4.05589298,-0.19104587
4.05653298,-0.19104587
4.05717298,-0.19104587
4.05781298,-0.19104587
4.05845298,-0.19104587
4.05909298,-0.19104587
4.05973298,-0.19104587
4.06037298,-0.19104587
4.06101298,-0.01525925
4.06165298,-0.01525925
4.06229298,-0.01525925
4.06293298,-0.01525925
4.06357298,-0.01525925
4.06421298,-0.01525925
4.06485298,-0.01525925
4.06549298,-0.01525925
4.06613298,0.16052736
4.06677298,-0.01525925
4.06741298,-0.01525925
4.06805298,0.16052736
4.06869298,-0.01525925
4.06933298,0.16052736
4.06997298,0.16052736
4.07061298,0.16052736
4.07125298,0.16052736
4.07189298,0.16052736
4.07253298,0.16052736
4.07317298,0.16052736
4.07381298,0.33692434
4.07445298,0.33692434
4.07509298,0.33692434
4.07573298,0.33692434
4.07637298,0.33692434
4.07701298,0.33692434
4.07765298,0.33692434
4.07829298,0.33692434
4.07893298,0.33692434
4.07957298,0.33692434
4.08021298,0.33692434
4.08085298,0.33692434
4.08149298,0.33692434
4.08213298,0.51332134
4.08277298,0.33692434
4.08341298,0.33692434
4.08405298,0.51332134
4.08469298,0.33692434
4.08533298,0.33692434
4.08597298,0.51332134
4.08661298,0.51332134
4.08725298,0.51332134
4.08789298,0.51332134
4.08853298,0.51332134
4.08917298,0.51332134
4.08981298,0.51332134
4.09045298,0.51332134
4.09109298,0.51332134
4.09173298,0.51332134
4.09237298,0.51332134
4.09301298,0.51332134
4.09365298,0.51332134
4.09429298,0.51332134
4.09493298,0.51332134
4.09557298,0.51332134
4.09621298,0.51332134
4.09685298,0.51332134
4.09749298,0.51332134
4.09813298,0.51332134
4.09877298,0.51332134
4.09941298,0.51332134
4.10005298,0.51332134
4.10069298,0.51332134
4.10133298,0.51332134
4.10197298,0.51332134
4.10261298,0.51332134
4.10325298,0.51332134
4.10389298,0.51332134
4.10453298,0.51332134
4.10517298,0.51332134
4.10581298,0.51332134
4.10645298,0.51332134
4.10709298,0.51332134
4.10773298,0.51332134
4.10837297,0.51332134
4.10901297,0.51332134
4.10965297,0.51332134
4.11029297,0.51332134
4.11093297,0.33692434
4.11157297,0.33692434
